id,title_romaji,title_english,title_native,episodes,score,popularity,genres,status,studio,season,start_year,url
99457,Sayonara no Asa ni Yakusoku no Hana wo Kazarou,Maquia: When the Promised Flower Blooms,さよならの朝に約束の花をかざろう,1.0,82.0,128851,"Drama, Fantasy, Psychological",FINISHED,P.A.WORKS,WINTER,2018.0,https://anilist.co/anime/99457
114194,BEASTARS 2nd Season,BEASTARS Season 2,BEASTARS 第2期,12.0,78.0,128506,"Drama, Mystery, Psychological, Romance, Slice of Life",FINISHED,Orange,WINTER,2021.0,https://anilist.co/anime/114194
20513,PSYCHO-PASS 2,PSYCHO-PASS 2,PSYCHO-PASS サイコパス2,11.0,71.0,128374,"Action, Psychological, Sci-Fi, Thriller",FINISHED,Tatsunoko Production,FALL,2014.0,https://anilist.co/anime/20513
163132,Horimiya: piece,Horimiya: The Missing Pieces,ホリミヤ -piece-,13.0,81.0,128092,"Comedy, Romance, Slice of Life",FINISHED,CloverWorks,SUMMER,2023.0,https://anilist.co/anime/163132
100298,Megalo Box,Megalobox,メガロボクス,13.0,77.0,127906,"Action, Drama, Sci-Fi, Sports",FINISHED,TMS Entertainment,SPRING,2018.0,https://anilist.co/anime/100298
97863,Hajimete no Gal,My First Girlfriend is a Gal,はじめてのギャル,10.0,59.0,127615,"Comedy, Ecchi, Romance, Slice of Life",FINISHED,NAZ,SUMMER,2017.0,https://anilist.co/anime/97863
11633,Blood Lad,Blood Lad,ブラッドラッド,10.0,69.0,127523,"Action, Adventure, Comedy, Ecchi, Supernatural",FINISHED,Brain's Base,SUMMER,2013.0,https://anilist.co/anime/11633
99749,FAIRY TAIL (2018),Fairy Tail Final Season,FAIRY TAIL (2018),51.0,75.0,127410,"Action, Adventure, Comedy, Fantasy",FINISHED,A-1 Pictures,FALL,2018.0,https://anilist.co/anime/99749
109946,Super Crooks,Super Crooks,スーパー・クルックス,13.0,71.0,34211,"Action, Drama, Supernatural, Thriller",FINISHED,bones,FALL,2021.0,https://anilist.co/anime/109946
176642,Ameku Takao no Suiri Karte,Ameku M.D.: Doctor Detective,天久鷹央の推理カルテ,12.0,69.0,34180,"Mystery, Slice of Life",FINISHED,project No.9,WINTER,2025.0,https://anilist.co/anime/176642
21764,WWW.WORKING!!,WWW.WAGNARIA!!,WWW.WORKING!!,13.0,72.0,34179,"Comedy, Romance, Slice of Life",FINISHED,A-1 Pictures,FALL,2016.0,https://anilist.co/anime/21764
5177,Denpa Teki na Kanojo,Electromagnetic Girlfriend,電波的な彼女,2.0,70.0,34109,"Horror, Mystery, Thriller",FINISHED,Brain's Base,WINTER,2009.0,https://anilist.co/anime/5177
104174,Steins;Gate 0: Kesshou Takei no Valentine - Bittersweet Day,Steins;Gate 0: Valentine's of Crystal Polymorphism -Bittersweet Intermedio-,シュタインズ・ゲート ゼロ 結晶多形のバレンタイン,1.0,71.0,34108,"Comedy, Sci-Fi",FINISHED,WHITE FOX,WINTER,2018.0,https://anilist.co/anime/104174
101506,Uchi no Maid ga Uzasugiru!,UzaMaid!,うちのメイドがウザすぎる！,12.0,65.0,34065,"Comedy, Slice of Life",FINISHED,Doga Kobo,FALL,2018.0,https://anilist.co/anime/101506
100401,Piano no Mori (TV),Forest of Piano,ピアノの森 (TV),12.0,71.0,34062,"Drama, Music",FINISHED,Gaina,SPRING,2018.0,https://anilist.co/anime/100401
99200,Quanzhi Fashi,Full-Time Magister,全职法师,12.0,68.0,34055,"Action, Fantasy",FINISHED,Foch,,2016.0,https://anilist.co/anime/99200
898,Dragon Ball Z: Tobikkiri no Saikyou Tai Saikyou,Dragon Ball Z: Cooler's Revenge,ドラゴンボールZ とびっきりの最強対最強,1.0,67.0,34034,"Action, Adventure, Sci-Fi",FINISHED,Toei Animation,SUMMER,1991.0,https://anilist.co/anime/898
100684,Net-juu no Susume OVA,Recovery of an MMO Junkie OVA,ネト充のススメ OVA,1.0,72.0,33982,"Comedy, Fantasy, Romance, Slice of Life",FINISHED,Signal.MD,FALL,2017.0,https://anilist.co/anime/100684
21380,Divine Gate,Divine Gate,ディバインゲート,12.0,50.0,33940,"Action, Fantasy, Sci-Fi",FINISHED,Studio Pierrot,WINTER,2016.0,https://anilist.co/anime/21380
3297,ARIA The ORIGINATION,ARIA The ORIGINATION,ARIA The ORIGINATION,13.0,86.0,33916,"Fantasy, Sci-Fi, Slice of Life",FINISHED,Hal Film Maker,WINTER,2008.0,https://anilist.co/anime/3297
163327,Go-toubun no Hanayome∽,The Quintessential Quintuplets Specials,五等分の花嫁∽,2.0,79.0,33849,"Drama, Romance, Slice of Life",FINISHED,Shaft,SUMMER,2023.0,https://anilist.co/anime/163327
16528,Hal,Hal,ハル,1.0,69.0,33829,"Drama, Romance, Sci-Fi",FINISHED,WIT STUDIO,SPRING,2013.0,https://anilist.co/anime/16528
146646,Hanma Baki Season 2,Baki Hanma Season 2,範馬刃牙 シーズン２,27.0,79.0,33788,"Action, Sports",FINISHED,TMS Entertainment,SUMMER,2023.0,https://anilist.co/anime/146646
103631,Trinity Seven Movie - Tenkuu Toshokan to Shinku no Maou,Trinity Seven: Heavens Library & Crimson Lord,劇場版トリニティセブン -天空図書館と真紅の魔王,1.0,71.0,33762,"Action, Comedy, Ecchi, Fantasy, Romance",FINISHED,Seven Arcs,WINTER,2019.0,https://anilist.co/anime/103631
170938,Katsute Mahou Shoujo to Aku wa Tekitai Shite Ita.,The Magical Girl and the Evil Lieutenant Used to Be Archenemies,かつて魔法少女と悪は敵対していた。,12.0,74.0,33702,"Comedy, Fantasy, Mahou Shoujo, Romance",FINISHED,bones,SUMMER,2024.0,https://anilist.co/anime/170938
162144,Gekai Elise,Doctor Elise: The Royal Lady with the Lamp,外科医エリーゼ,12.0,71.0,33684,"Comedy, Fantasy, Romance",FINISHED,Maho Film,WINTER,2024.0,https://anilist.co/anime/162144
127688,Mahouka Koukou no Yuutousei,The Honor at Magic High School,魔法科高校の優等生,13.0,64.0,33670,"Fantasy, Sci-Fi",FINISHED,CONNECT,SUMMER,2021.0,https://anilist.co/anime/127688
287,Grappler Baki (TV),Baki the Grappler,グラップラー刃牙 (TV),24.0,72.0,33623,"Action, Sports",FINISHED,Group TAC,WINTER,2001.0,https://anilist.co/anime/287
130183,Boku no Hero Academia: Training of the Dead,,僕のヒーローアカデミア トレーニング・オブ・ザ・デッド,1.0,68.0,33609,"Action, Adventure, Comedy, Supernatural",FINISHED,bones,SPRING,2017.0,https://anilist.co/anime/130183
136880,BEASTARS FINAL SEASON Part 1,BEASTARS Final Season Part 1,BEASTARS FINAL SEASON Part 1,12.0,79.0,33547,"Drama, Mystery, Psychological, Slice of Life",FINISHED,Orange,FALL,2024.0,https://anilist.co/anime/136880
177697,Dead Dead Demon's Dededededestruction,DEAD DEAD DEMONS DEDEDEDE DESTRUCTION,デッドデッドデーモンズデデデデデストラクション,18.0,79.0,33542,"Comedy, Drama, Sci-Fi, Slice of Life",FINISHED,Production +h,SUMMER,2024.0,https://anilist.co/anime/177697
2402,Ashita no Joe,Tomorrow's Joe,あしたのジョー,79.0,81.0,33542,"Action, Drama, Slice of Life, Sports",FINISHED,Mushi Production,SPRING,1970.0,https://anilist.co/anime/2402
101371,Tonari no Kyuuketsuki-san,Ms. vampire who lives in my neighborhood.,となりの吸血鬼さん,12.0,69.0,33536,"Comedy, Slice of Life",FINISHED,Studio Gokumi,FALL,2018.0,https://anilist.co/anime/101371
100353,Mob Psycho 100 REIGEN: Shirarezaru Kiseki Reinouryokusha,Mob Psycho 100 REIGEN The Miraculous Unknown Psychic,モブサイコ100 REIGEN ～知られざる奇跡の霊能力者～,1.0,72.0,33526,"Action, Comedy, Supernatural",FINISHED,bones,WINTER,2018.0,https://anilist.co/anime/100353
8888,Code Geass: Boukoku no Akito 1 - Yokuryuu wa Maiorita,Code Geass: Akito the Exiled - The Wyvern Arrives,コードギアス 亡国のアキト 第1章 翼竜は舞い降りた,1.0,69.0,33525,"Action, Mecha, Sci-Fi",FINISHED,Sunrise,SUMMER,2012.0,https://anilist.co/anime/8888
118399,Hanyou no Yashahime,Yashahime: Princess Half-Demon,半妖の夜叉姫,24.0,65.0,33486,"Action, Adventure, Fantasy",FINISHED,Sunrise,FALL,2020.0,https://anilist.co/anime/118399
256,Hoshi no Koe,Voices of a Distant Star,ほしのこえ,1.0,64.0,33466,"Drama, Mecha, Romance, Sci-Fi",FINISHED,CoMix Wave,WINTER,2002.0,https://anilist.co/anime/256
3342,Mnemosyne: Mnemosyne no Musume-tachi,RIN ~Daughters of Mnemosyne~,Mnemosyne－ムネモシュネの娘たち－,6.0,67.0,33453,"Action, Ecchi, Horror, Sci-Fi, Supernatural",FINISHED,Xebec,WINTER,2008.0,https://anilist.co/anime/3342
21186,Kamisama Hajimemashita: Kako-hen,Kamisama Kiss◎ OVA,神様はじめました ～過去編～,4.0,83.0,33451,"Comedy, Fantasy, Romance, Supernatural",FINISHED,TMS Entertainment,SUMMER,2015.0,https://anilist.co/anime/21186
171952,Kage no Jitsuryokusha ni Naritakute!: Zankyou-hen,,劇場版 陰の実力者になりたくて！ 残響編,1.0,,33433,"Action, Comedy, Fantasy",NOT_YET_RELEASED,Nexus,,,https://anilist.co/anime/171952
21247,Shinmai Maou no Testament: Toujou Basara no Hard Sweet na Nichijou,"The Testament of Sister New Devil: Tojo Basara's Hard, Sweet Daily Life",新妹魔王の契約者 東城刃更のハードスウィートな日常,1.0,65.0,33416,"Action, Ecchi, Fantasy, Romance",FINISHED,Production IMS,SPRING,2015.0,https://anilist.co/anime/21247
18195,Little Busters!: Refrain,Little Busters! Refrain,リトルバスターズ! ~Refrain~,13.0,80.0,33409,"Drama, Mystery, Supernatural",FINISHED,J.C.STAFF,FALL,2013.0,https://anilist.co/anime/18195
154982,Gokushufudou Season 2,The Way of the Househusband: Season 2,極主夫道 シーズン2,5.0,75.0,33381,"Comedy, Slice of Life",FINISHED,J.C.STAFF,WINTER,2023.0,https://anilist.co/anime/154982
114,Sakigake!! Cromartie Koukou,Cromartie High School,魁!!クロマティ高校,26.0,75.0,33370,Comedy,FINISHED,Production I.G,FALL,2003.0,https://anilist.co/anime/114
21757,Suki ni Naru Sono Shunkan wo.: Kokuhaku Jikkou Iinkai,The Moment You Fall in Love,好きになるその瞬間を。～告白実行委員会～,1.0,68.0,33338,"Drama, Romance, Slice of Life",FINISHED,Qualia Animation,FALL,2016.0,https://anilist.co/anime/21757
101213,Masamune-kun no Revenge OVA,Masamune-kun's Revenge OAD,政宗くんのリベンジ OVA,1.0,64.0,33280,"Comedy, Romance, Slice of Life",FINISHED,SILVER LINK.,SUMMER,2018.0,https://anilist.co/anime/101213
2963,Minami-ke,,みなみけ,13.0,73.0,33231,"Comedy, Slice of Life",FINISHED,Daume,FALL,2007.0,https://anilist.co/anime/2963
21319,Ao no Kanata no Four Rhythm,AOKANA: Four Rhythm Across the Blue,蒼の彼方のフォーリズム,12.0,63.0,33218,"Drama, Sci-Fi, Sports",FINISHED,GONZO,WINTER,2016.0,https://anilist.co/anime/21319
98439,Mitsuboshi Colors,Mitsuboshi Colors,三ツ星カラーズ,12.0,71.0,33162,"Comedy, Slice of Life",FINISHED,SILVER LINK.,WINTER,2018.0,https://anilist.co/anime/98439
124223,Uma Musume: Pretty Derby Season 2,Umamusume: Pretty Derby Season 2,ウマ娘 プリティーダービー Season 2,13.0,83.0,33145,"Drama, Slice of Life, Sports",FINISHED,Studio KAI,WINTER,2021.0,https://anilist.co/anime/124223
97634,Pocket Monsters Sun & Moon,Pokémon the Series: Sun & Moon,ポケットモンスター サン＆ムーン,146.0,68.0,33077,"Action, Adventure, Comedy, Fantasy, Slice of Life",FINISHED,OLM,FALL,2016.0,https://anilist.co/anime/97634
128740,Nanatsu no Taizai: Hikari ni Norowareshi Mono-tachi,The Seven Deadly Sins: Cursed by Light,七つの大罪 光に呪われし者たち,1.0,70.0,33075,"Action, Adventure, Comedy, Ecchi, Fantasy",FINISHED,Studio DEEN,SUMMER,2021.0,https://anilist.co/anime/128740
11743,Toaru Majutsu no Index: Endymion no Kiseki,A Certain Magical Index: The Miracle of Endymion,劇場版 とある魔術の禁書目録 エンデュミオンの奇蹟,1.0,72.0,33069,"Action, Music, Sci-Fi",FINISHED,J.C.STAFF,WINTER,2013.0,https://anilist.co/anime/11743
19365,Samurai Flamenco,Samurai Flamenco,サムライフラメンコ,22.0,67.0,33020,"Action, Comedy",FINISHED,Manglobe,FALL,2013.0,https://anilist.co/anime/19365
97932,Oushitsu Kyoushi Heine,The Royal Tutor,王室教師ハイネ,12.0,72.0,32930,"Comedy, Slice of Life",FINISHED,Bridge,SPRING,2017.0,https://anilist.co/anime/97932
20645,Glasslip,Glasslip,グラスリップ,13.0,48.0,32929,"Romance, Slice of Life, Supernatural",FINISHED,P.A.WORKS,SUMMER,2014.0,https://anilist.co/anime/20645
21748,FLCL Alternative,FLCL Alternative,フリクリ オルタナ,6.0,63.0,32911,"Action, Comedy, Mecha, Sci-Fi",FINISHED,Production I.G,SUMMER,2018.0,https://anilist.co/anime/21748
134131,Mahou Shoujo Magical Destroyers,Magical Destroyers,魔法少女マジカルデストロイヤーズ,12.0,60.0,32899,"Action, Comedy, Ecchi, Mahou Shoujo",FINISHED,Bibury Animation Studios,SPRING,2023.0,https://anilist.co/anime/134131
117989,Megami-ryou no Ryoubo-kun.,Mother of the Goddess’ Dormitory,女神寮の寮母くん。,10.0,62.0,58847,"Comedy, Ecchi, Romance, Slice of Life",FINISHED,Asread,SUMMER,2021.0,https://anilist.co/anime/117989
154473,Arifureta Shokugyou de Sekai Saikyou 3rd season,Arifureta: From Commonplace to World's Strongest Season 3,ありふれた職業で世界最強 3rd season,16.0,70.0,58813,"Action, Adventure, Fantasy, Psychological",FINISHED,Asread,FALL,2024.0,https://anilist.co/anime/154473
10030,Bakuman. 2,,バクマン。2,25.0,81.0,58766,"Comedy, Drama, Romance, Slice of Life",FINISHED,J.C.STAFF,FALL,2011.0,https://anilist.co/anime/10030
20521,Hamatora THE ANIMATION,Hamatora,ハマトラ THE ANIMATION,12.0,68.0,58730,"Comedy, Drama, Mystery",FINISHED,NAZ,WINTER,2014.0,https://anilist.co/anime/20521
13271,HUNTER×HUNTER: Phantom Rouge,Hunter x Hunter: Phantom Rouge,劇場版 HUNTER×HUNTER 緋色の幻影（ファントム・ルージュ）,1.0,71.0,58662,"Action, Adventure, Fantasy",FINISHED,MADHOUSE,WINTER,2013.0,https://anilist.co/anime/13271
156023,"Maou no Ore ga Dorei Elf wo Yome ni Shitanda ga, Dou Medereba Ii?",An Archdemon's Dilemma: How to Love Your Elf Bride,魔王の俺が奴隷エルフを嫁にしたんだが、どう愛でればいい？,12.0,73.0,58651,"Action, Fantasy, Romance",FINISHED,Brain's Base,SPRING,2024.0,https://anilist.co/anime/156023
15227,Kono Sekai no Katasumi ni,In This Corner of the World,この世界の片隅に,1.0,81.0,58615,"Drama, Slice of Life",FINISHED,MAPPA,FALL,2016.0,https://anilist.co/anime/15227
139820,Akuyaku Reijou nano de Last Boss wo Kattemimashita,"I'm the Villainess, So I'm Taming the Final Boss",悪役令嬢なのでラスボスを飼ってみました,12.0,71.0,58470,"Comedy, Fantasy, Romance, Supernatural",FINISHED,Maho Film,FALL,2022.0,https://anilist.co/anime/139820
101571,Aggressive Retsuko,Aggretsuko,アグレッシブ烈子,10.0,74.0,58354,"Comedy, Music, Slice of Life",FINISHED,Fanworks,SPRING,2018.0,https://anilist.co/anime/101571
9936,Maken-Ki!,Maken-Ki! Battling Venus,マケン姫っ！,12.0,58.0,58063,"Action, Ecchi",FINISHED,AIC Spirits,FALL,2011.0,https://anilist.co/anime/9936
21799,Ajin 2,AJIN: Demi-Human 2,亜人 2,13.0,73.0,57983,"Action, Horror, Mystery, Supernatural",FINISHED,POLYGON PICTURES,FALL,2016.0,https://anilist.co/anime/21799
10163,C: THE MONEY OF SOUL AND POSSIBILITY CONTROL,[C] - CONTROL - The Money and Soul of Possibility,「C」 THE MONEY OF SOUL AND POSSIBILITY CONTROL,11.0,67.0,57953,"Action, Mystery, Supernatural, Thriller",FINISHED,Tatsunoko Production,SPRING,2011.0,https://anilist.co/anime/10163
885,Tenshi no Tamago,Angel's Egg,天使のたまご,1.0,76.0,57897,"Drama, Fantasy, Psychological",FINISHED,Studio DEEN,FALL,1985.0,https://anilist.co/anime/885
158028,"Sokushi Cheat ga Saikyou Sugite, Isekai no Yatsura ga Marude Aite ni Naranai n desu ga.",My Instant Death Ability is Overpowered,即死チートが最強すぎて、異世界のやつらがまるで相手にならないんですが。,12.0,63.0,57872,"Action, Adventure, Comedy, Fantasy",FINISHED,Okuruto Noboru,WINTER,2024.0,https://anilist.co/anime/158028
21005,Grisaia no Meikyuu,The Labyrinth of Grisaia,グリザイアの迷宮,1.0,75.0,57812,"Drama, Ecchi, Romance",FINISHED,8-bit,SPRING,2015.0,https://anilist.co/anime/21005
141182,Seirei Gensouki 2,Seirei Gensouki: Spirit Chronicles Season 2,精霊幻想記2,12.0,69.0,57804,"Action, Drama, Fantasy, Romance",FINISHED,TMS Entertainment,FALL,2024.0,https://anilist.co/anime/141182
166613,Jigokuraku 2nd Season,Hell’s Paradise Season 2,地獄楽 第二期,,,57702,"Action, Adventure, Mystery, Supernatural",NOT_YET_RELEASED,MAPPA,WINTER,2026.0,https://anilist.co/anime/166613
1033,Sennen Joyuu,Millennium Actress,千年女優,1.0,81.0,57687,"Drama, Fantasy, Romance",FINISHED,MADHOUSE,SUMMER,2002.0,https://anilist.co/anime/1033
150,BLOOD+,Blood+,BLOOD+,50.0,73.0,57565,"Action, Drama, Horror, Mystery, Supernatural",FINISHED,Production I.G,FALL,2005.0,https://anilist.co/anime/150
12729,High School DxD OVA,,ハイスクールD×D OVA,2.0,68.0,57541,"Comedy, Ecchi, Fantasy, Romance",FINISHED,TNK,SUMMER,2012.0,https://anilist.co/anime/12729
113286,Monster Musume no Oisha-san,Monster Girl Doctor,モンスター娘のお医者さん,12.0,62.0,57412,"Comedy, Ecchi, Fantasy, Romance",FINISHED,Arvo Animation,SUMMER,2020.0,https://anilist.co/anime/113286
162983,Undead Girl Murder Farce,Undead Murder Farce,アンデッドガール・マーダーファルス,13.0,78.0,57390,"Drama, Mystery, Supernatural",FINISHED,Lapin Track,SUMMER,2023.0,https://anilist.co/anime/162983
329,Planetes,Planetes,プラネテス,26.0,80.0,57390,"Drama, Romance, Sci-Fi, Slice of Life",FINISHED,Sunrise,FALL,2003.0,https://anilist.co/anime/329
12859,ONE PIECE FILM: Z,One Piece Film: Z,ONE PIECE FILM Z,1.0,79.0,57318,"Action, Adventure, Comedy, Drama",FINISHED,Toei Animation,FALL,2012.0,https://anilist.co/anime/12859
21717,Fate/EXTRA Last Encore,Fate/EXTRA Last Encore,Fate/EXTRA Last Encore,13.0,61.0,57303,"Action, Fantasy, Psychological",FINISHED,Shaft,WINTER,2018.0,https://anilist.co/anime/21717
18245,WHITE ALBUM 2,White Album 2,WHITE ALBUM 2,13.0,74.0,57259,"Drama, Music, Romance, Slice of Life",FINISHED,Satelight,FALL,2013.0,https://anilist.co/anime/18245
153818,Majo to Yajuu,The Witch and the Beast,魔女と野獣,12.0,72.0,57119,"Action, Adventure, Drama, Fantasy",FINISHED,Yokohama Animation Lab,WINTER,2024.0,https://anilist.co/anime/153818
151847,Kanojo ga Koushaku-tei ni Itta Riyuu,Why Raeliana Ended Up at the Duke’s Mansion,彼女が公爵邸に行った理由,12.0,74.0,57083,"Comedy, Fantasy, Mystery, Romance",FINISHED,TYPHOON GRAPHICS,SPRING,2023.0,https://anilist.co/anime/151847
97730,Seiren,Seiren,セイレン,12.0,59.0,57038,Romance,FINISHED,Studio Gokumi,WINTER,2017.0,https://anilist.co/anime/97730
10029,Coquelicot-zaka kara,From Up on Poppy Hill,コクリコ坂から,1.0,75.0,57027,"Drama, Romance, Slice of Life",FINISHED,Studio Ghibli,SUMMER,2011.0,https://anilist.co/anime/10029
6500,Seikon no Qwaser,The Qwaser of Stigmata,聖痕のクェイサー,24.0,55.0,56953,"Action, Ecchi, Supernatural",FINISHED,Hoods Entertainment,WINTER,2010.0,https://anilist.co/anime/6500
171046,Seishun Buta Yarou wa Santa Claus no Yume wo Minai,Rascal Does Not Dream of Santa Claus,青春ブタ野郎はサンタクロースの夢を見ない,13.0,81.0,56945,"Drama, Mystery, Psychological, Romance, Supernatural",FINISHED,CloverWorks,SUMMER,2025.0,https://anilist.co/anime/171046
8129,Kuragehime,Princess Jellyfish,海月姫,11.0,78.0,56925,"Comedy, Romance, Slice of Life",FINISHED,Brain's Base,FALL,2010.0,https://anilist.co/anime/8129
127050,Koroshi Ai,Love of Kill,殺し愛,12.0,67.0,56816,"Action, Psychological, Romance",FINISHED,Platinum Vision,WINTER,2022.0,https://anilist.co/anime/127050
102977,Golden Kamuy 2nd Season,Golden Kamuy Season 2,ゴールデンカムイ 第二期,12.0,81.0,56811,"Action, Adventure, Comedy",FINISHED,Geno Studio,FALL,2018.0,https://anilist.co/anime/102977
3783,Kara no Kyoukai: Tsuukaku Zanryuu,"the Garden of sinners Chapter 3: ever cry, never life. (Remaining Sense of Pain)",空の境界 痛覚残留,1.0,77.0,56786,"Action, Drama, Mystery, Supernatural, Thriller",FINISHED,ufotable,WINTER,2008.0,https://anilist.co/anime/3783
4087,Michiko to Hatchin,Michiko & Hatchin,ミチコとハッチン,22.0,76.0,56678,"Action, Adventure",FINISHED,Manglobe,FALL,2008.0,https://anilist.co/anime/4087
2104,Seto no Hanayome,My Bride is a Mermaid,瀬戸の花嫁,26.0,73.0,56669,"Comedy, Romance",FINISHED,GONZO,SPRING,2007.0,https://anilist.co/anime/2104
137909,Ningen Fushin no Boukensha-tachi ga Sekai wo Sukuu you desu,Ningen Fushin: Adventurers Who Don’t Believe in Humanity Will Save the World,人間不信の冒険者たちが世界を救うようです,12.0,62.0,56614,"Action, Adventure, Fantasy",FINISHED,GEEKTOYS,WINTER,2023.0,https://anilist.co/anime/137909
179966,Silent Witch: Chinmoku no Majo no Kakushigoto,Secrets of the Silent Witch,サイレント・ウィッチ 沈黙の魔女の隠しごと,13.0,81.0,56604,"Adventure, Fantasy",FINISHED,Studio Gokumi,SUMMER,2025.0,https://anilist.co/anime/179966
186052,Mizu Zokusei no Mahou Tsukai,The Water Magician,水属性の魔法使い,12.0,70.0,56551,"Action, Adventure, Fantasy",FINISHED,TYPHOON GRAPHICS,SUMMER,2025.0,https://anilist.co/anime/186052
126357,Xian Wang De Richang Shenghuo 2,The Daily Life of the Immortal King Season 2,仙王的日常生活 第二季,12.0,74.0,56547,"Action, Comedy, Fantasy",FINISHED,Pb Animation,,2021.0,https://anilist.co/anime/126357
136484,Shiguang Dailiren II,Link Click Season 2,时光代理人 第二季,12.0,86.0,56543,"Drama, Mystery, Supernatural, Thriller",FINISHED,Studio LAN,,2023.0,https://anilist.co/anime/136484
20572,Kill la Kill Tokubetsu-hen,Kill la Kill: GOODBYE AGAIN,キルラキル 特別編,1.0,75.0,56535,"Action, Comedy, Ecchi",FINISHED,TRIGGER,SUMMER,2014.0,https://anilist.co/anime/20572
10213,Maji de Watashi ni Koi Shinasai!,Majikoi: Oh! Samurai Girls,真剣で私に恋しなさい！,12.0,62.0,56527,"Action, Comedy, Drama, Ecchi, Romance",FINISHED,Lerche,FALL,2011.0,https://anilist.co/anime/10213
4282,Kara no Kyoukai: Mujun Rasen,the Garden of sinners Chapter 5: Paradox Paradigm,空の境界 矛盾螺旋,1.0,84.0,56489,"Action, Drama, Mystery, Romance, Supernatural, Thriller",FINISHED,ufotable,SUMMER,2008.0,https://anilist.co/anime/4282
21584,Love Live! Sunshine!!,Love Live! Sunshine!!,ラブライブ！サンシャイン!!,13.0,72.0,56479,"Music, Slice of Life",FINISHED,Sunrise,SUMMER,2016.0,https://anilist.co/anime/21584
122434,Heion Sedai no Idaten-tachi,The Idaten Deities Know Only Peace,平穏世代の韋駄天達,11.0,74.0,56421,"Action, Adventure, Fantasy",FINISHED,MAPPA,SUMMER,2021.0,https://anilist.co/anime/122434
131863,Liar Liar,"Liar, Liar",ライアー・ライアー,12.0,61.0,56339,"Psychological, Romance",FINISHED,GEEKTOYS,SUMMER,2023.0,https://anilist.co/anime/131863
98657,Osake wa Fuufu ni Natte kara,Love is Like a Cocktail,お酒は夫婦になってから,13.0,67.0,56254,"Comedy, Romance, Slice of Life",FINISHED,Creators in Pack,FALL,2017.0,https://anilist.co/anime/98657
21703,Fune wo Amu,The Great Passage,舟を編む,11.0,75.0,35329,"Drama, Romance, Slice of Life",FINISHED,ZEXCS,FALL,2016.0,https://anilist.co/anime/21703
104243,Satsuriku no Tenshi (ONA),Angels of Death (ONA),殺戮の天使 (ONA),4.0,70.0,35319,"Adventure, Horror, Psychological, Thriller",FINISHED,J.C.STAFF,FALL,2018.0,https://anilist.co/anime/104243
20779,Kyoukai no Kanata #0 Shinonome,Beyond the Boundary: Daybreak,境界の彼方＃0 東雲,1.0,73.0,35254,"Drama, Fantasy, Mystery, Supernatural",FINISHED,Kyoto Animation,SUMMER,2014.0,https://anilist.co/anime/20779
141212,Tonikaku Kawaii: Seifuku,TONIKAWA: Over The Moon For You ~Uniform~,トニカクカワイイ ～制服～,1.0,77.0,35181,"Comedy, Romance, Slice of Life",FINISHED,Seven Arcs,FALL,2022.0,https://anilist.co/anime/141212
1254,Saint Seiya,Saint Seiya: Knights of the Zodiac,聖闘士星矢,114.0,73.0,35176,"Action, Adventure, Fantasy, Sci-Fi",FINISHED,Toei Animation,FALL,1986.0,https://anilist.co/anime/1254
15687,Chuunibyou demo Koi ga Shitai! Lite,"Love, Chunibyo & Other Delusions Lite",中二病でも恋がしたい！Lite,6.0,70.0,35140,Comedy,FINISHED,Kyoto Animation,FALL,2012.0,https://anilist.co/anime/15687
167141,Sword Art Online Alternative: Gun Gale Online II,Sword Art Online Alternative: Gun Gale Online II,ソードアート・オンライン オルタナティブ ガンゲイル・オンラインⅡ,12.0,71.0,35133,"Action, Sci-Fi",FINISHED,A-1 Pictures,FALL,2024.0,https://anilist.co/anime/167141
10155,Dog Days,Dog Days,ドッグデイズ,13.0,64.0,35133,"Action, Adventure, Fantasy",FINISHED,Seven Arcs,SPRING,2011.0,https://anilist.co/anime/10155
178433,Isekai Mokushiroku Mynoghra: Hametsu no Bunmei de Hajimeru Sekai Seifuku,Apocalypse Bringer Mynoghra: World Conquest Starts with the Civilization of Ruin,異世界黙示録マイノグーラ ～破滅の文明で始める世界征服～,13.0,67.0,35129,"Action, Adventure, Comedy, Drama, Fantasy, Romance",FINISHED,Maho Film,SUMMER,2025.0,https://anilist.co/anime/178433
147885,Cool Doji Danshi,"Play It Cool, Guys",クールドジ男子,24.0,78.0,35090,"Comedy, Slice of Life",FINISHED,Studio Pierrot,FALL,2022.0,https://anilist.co/anime/147885
19613,Initial D Final Stage,,頭文字〈イニシャル〉D Final Stage,4.0,81.0,35053,"Action, Sports",FINISHED,SynergySP,SPRING,2014.0,https://anilist.co/anime/19613
173533,Monogatari Series: Off & Monster Season,MONOGATARI Series: OFF & MONSTER Season,〈物語〉シリーズ オフ&モンスターシーズン,14.0,86.0,35050,"Drama, Mystery, Supernatural",FINISHED,Shaft,SUMMER,2024.0,https://anilist.co/anime/173533
162669,Fumetsu no Anata e Season 3,To Your Eternity Season 3,不滅のあなたへ Season 3,22.0,78.0,35015,"Adventure, Drama, Fantasy, Psychological, Supernatural",RELEASING,Drive,FALL,2025.0,https://anilist.co/anime/162669
144176,Kami wa Game ni Ueteiru.,Gods' Games We Play,神は遊戯に飢えている。,13.0,60.0,34976,"Comedy, Drama, Ecchi, Fantasy, Romance",FINISHED,LIDENFILMS,SPRING,2024.0,https://anilist.co/anime/144176
