id,title_romaji,title_english,title_native,format,episodes,duration,source,country,isAdult,score,meanScore,popularity,favourites,trending,genres,tags,status,studio,season,start_year,url
1281,Gakkou no Kaidan,Ghost Stories,学校の怪談,TV,19.0,25.0,OTHER,JP,False,74.0,74.0,68400,1423,3,"Horror, Mystery, Supernatural","Ghost, Primarily Child Cast, School, Episodic, Youkai, Afterlife, Male Protagonist, Curses, Female Protagonist, Urban Fantasy, Parody, Demons, Animals, Ensemble Cast, Skeleton, Tanned Skin, Dullahan",FINISHED,Studio Pierrot,FALL,2000,https://anilist.co/anime/1281
100010,Mahou Shoujo Site,MAGICAL GIRL SITE,魔法少女サイト,TV,12.0,25.0,MANGA,JP,False,60.0,61.0,68333,823,0,"Action, Drama, Horror, Mahou Shoujo, Psychological, Supernatural","Magic, Female Protagonist, Bullying, Primarily Female Cast, Tragedy, Revenge, Battle Royale, Witch, Yuri, Primarily Teen Cast, Urban Fantasy, Gore, Ensemble Cast, School, Nudity, Rape, LGBTQ+ Themes, Time Manipulation, Shounen, Body Horror, Idol, Transgender",FINISHED,production doA,SPRING,2018,https://anilist.co/anime/100010
163623,Giji Harem,Pseudo Harem,疑似ハーレム,TV,12.0,24.0,MANGA,JP,False,76.0,76.0,68328,2144,1,"Comedy, Romance, Slice of Life","Acting, Heterosexual, Episodic, School, Iyashikei, Female Protagonist, School Club, Parody, Primarily Teen Cast, Male Protagonist, Shounen, Marriage, Meta, College, Time Skip",FINISHED,Nomad,SUMMER,2024,https://anilist.co/anime/163623
1691,Kaze no Stigma,Kaze no Stigma,風のスティグマ,TV,24.0,24.0,LIGHT_NOVEL,JP,False,67.0,67.0,68191,649,0,"Action, Drama, Fantasy, Romance","Magic, Tsundere, Urban Fantasy, Heterosexual, Incest, Revenge, Love Triangle, Male Protagonist, Coastal, Dragons, Fairy, Clone, Ojou-sama",FINISHED,GONZO,SPRING,2007,https://anilist.co/anime/1691
104252,"Maou-sama, Retry!","Demon Lord, Retry!",魔王様、リトライ!,TV,12.0,24.0,LIGHT_NOVEL,JP,False,62.0,62.0,68058,1005,0,"Action, Adventure, Comedy, Fantasy","Isekai, Male Protagonist, Magic, Demons, Anti-Hero, Parody, Female Harem, Primarily Female Cast, Shapeshifting, Crossdressing, Tsundere, Kemonomimi, Chuunibyou, Tomboy, Nudity",FINISHED,EKACHI EPILKA,SUMMER,2019,https://anilist.co/anime/104252
127090,Isekai Meikyuu de Harem wo,Harem in the Labyrinth of Another World,異世界迷宮でハーレムを,TV,12.0,24.0,LIGHT_NOVEL,JP,True,63.0,63.0,68003,1492,3,"Drama, Ecchi, Fantasy, Romance","Slavery, Large Breasts, Male Protagonist, Nudity, Heterosexual, Female Harem, Isekai, Dungeon, Monster Girl, Kemonomimi, Magic, Nekomimi, Video Games, Group Sex, Fellatio, Boobjob, Gore, Threesome, Squirting",FINISHED,Passione,SUMMER,2022,https://anilist.co/anime/127090
98514,Uma Musume: Pretty Derby,Umamusume: Pretty Derby,ウマ娘 プリティーダービー,TV,13.0,24.0,VIDEO_GAME,JP,False,73.0,73.0,67902,1403,5,"Drama, Slice of Life, Sports","Athletics, Kemonomimi, Female Protagonist, Primarily Teen Cast, Primarily Female Cast, Cute Girls Doing Cute Things, Boarding School, Rehabilitation, Kuudere, Animals, Ensemble Cast, Gambling, Yuri, Idol, School, Time Skip, Body Image, CGI, Language Barrier, Food, LGBTQ+ Themes",FINISHED,P.A.WORKS,SPRING,2018,https://anilist.co/anime/98514
100185,Toaru Majutsu no Index III,A Certain Magical Index III,とある魔術の禁書目録III,TV,26.0,25.0,LIGHT_NOVEL,JP,False,66.0,66.0,67900,825,0,"Action, Sci-Fi, Supernatural","Urban Fantasy, Super Power, Magic, Kuudere, Snowscape, War, Male Protagonist, Anti-Hero, Foreign, Artificial Intelligence, Guns, Nun, Gore, Satire, Coming of Age, Female Harem",FINISHED,J.C.STAFF,FALL,2018,https://anilist.co/anime/100185
21688,Mahoutsukai no Yome: Hoshi Matsu Hito,The Ancient Magus' Bride: Those Awaiting a Star,魔法使いの嫁 星待つひと,OVA,3.0,24.0,MANGA,JP,False,79.0,79.0,67863,698,0,"Drama, Fantasy","Magic, Female Protagonist, Urban Fantasy, Heterosexual, Primarily Child Cast, Foreign, Mythology, Age Gap, Rural, Skeleton, Time Manipulation, Monster Boy, Tragedy, Shounen",FINISHED,WIT STUDIO,SUMMER,2016,https://anilist.co/anime/21688
21560,Berserk,Berserk (2016),ベルセルク,TV,12.0,24.0,MANGA,JP,False,55.0,55.0,67829,798,0,"Action, Adventure, Drama, Fantasy, Horror, Supernatural","Full CGI, CGI, Revenge, Gore, Demons, Seinen, Torture, Swordplay, Anti-Hero, Medieval, Rape, Disability, Gods, Religion, Reincarnation, Male Protagonist, Nudity, Elf, Ghost, Fugitive, Skeleton, Sadism, Military, Goblin, Chibi",FINISHED,Millepensee,SUMMER,2016,https://anilist.co/anime/21560
16524,Suisei no Gargantia,Gargantia on the Verdurous Planet,翠星のガルガンティア,TV,13.0,23.0,ORIGINAL,JP,False,72.0,72.0,67825,740,1,"Action, Adventure, Mecha, Sci-Fi","Environmental, Lost Civilization, Artificial Intelligence, Post-Apocalyptic, Male Protagonist, Ships, Real Robot, Isekai, Language Barrier, Military, Aliens, Pirates, Super Robot, Tanned Skin, Space, Heterosexual, CGI, Philosophy, Guns, Disability, Cult, Revenge",FINISHED,Production I.G,SPRING,2013,https://anilist.co/anime/16524
416,Kurenai no Buta,Porco Rosso,紅の豚,MOVIE,1.0,93.0,MANGA,JP,False,78.0,78.0,67456,1992,2,"Action, Adventure, Comedy, Drama, Romance","Aviation, Foreign, Anthropomorphism, Historical, Philosophy, Primarily Adult Cast, Coastal, Age Gap, Male Protagonist, Pirates, Fugitive, Travel, Military, Heterosexual, Fairy Tale, War, Primarily Male Cast, Guns, Boxing",FINISHED,Studio Ghibli,SUMMER,1992,https://anilist.co/anime/416
21221,Tales of Zestiria the Cross,Tales of Zestiria the X,テイルズ オブ ゼスティリア ザ クロス,TV,13.0,24.0,VIDEO_GAME,JP,False,69.0,69.0,67424,584,0,"Action, Adventure, Fantasy","Magic, Fairy Tale, Dragons, Male Protagonist, War, Female Protagonist, Politics, CGI, Swordplay, Archery, Assassins",FINISHED,ufotable,SUMMER,2016,https://anilist.co/anime/21221
101283,Boogiepop wa Warawanai,Boogiepop and Others,ブギーポップは笑わない,TV,18.0,24.0,LIGHT_NOVEL,JP,False,68.0,68.0,67372,690,1,"Horror, Mystery, Psychological","Urban Fantasy, Denpa, Philosophy, Achronological Order, Crime, Super Power, Conspiracy, Dissociative Identities, Agender, Body Swapping, Female Protagonist, Ensemble Cast, Kuudere, Suicide, Gore, Aliens, Drugs, School, Kaiju, Archery",FINISHED,MADHOUSE,WINTER,2019,https://anilist.co/anime/101283
108307,PSYCHO-PASS 3,PSYCHO-PASS 3,PSYCHO-PASS サイコパス3,TV,8.0,45.0,ORIGINAL,JP,False,73.0,73.0,67245,579,0,"Action, Psychological, Sci-Fi, Thriller","Detective, Police, Crime, Cyberpunk, Dystopian, Urban, Politics, Philosophy, Economics, Conspiracy, Augmented Reality, Guns, Cult, Episodic, Achronological Order, Foreign, Tomboy",FINISHED,Production I.G,FALL,2019,https://anilist.co/anime/108307
98951,Boku no Kanojo ga Majime Sugiru Shoujo Bitch na Ken,My Girlfriend is Shobitch,僕の彼女がマジメ過ぎる処女ビッチな件,TV,10.0,23.0,MANGA,JP,False,58.0,58.0,67118,542,0,"Comedy, Ecchi, Romance","Slapstick, Satire, School, Heterosexual, Female Protagonist, Male Protagonist, Primarily Teen Cast, Female Harem, Kuudere, Ensemble Cast, Yuri, Tsundere",FINISHED,diomedéa,FALL,2017,https://anilist.co/anime/98951
158417,Sentai Daishikkaku,Go! Go! Loser Ranger!,戦隊大失格,TV,12.0,24.0,MANGA,JP,False,72.0,72.0,67012,1285,1,"Action, Comedy, Drama, Sci-Fi","Urban Fantasy, Monster Boy, Tokusatsu, Anti-Hero, Revenge, Shapeshifting, Espionage, Henshin, Aliens, Survival, Urban, Conspiracy, Fugitive, Male Protagonist, Shounen, Dystopian, Disability, Ensemble Cast, Superhero, CGI, Gore, Battle Royale, Gender Bending, Meta, Acrobatics, Primarily Adult Cast, Orphan",FINISHED,Yostar Pictures,SPRING,2024,https://anilist.co/anime/158417
143277,Urusei Yatsura (2022),Urusei Yatsura (2022),うる星やつら (2022),TV,23.0,23.0,MANGA,JP,False,72.0,72.0,66993,1240,0,"Comedy, Romance, Sci-Fi, Supernatural","School, Surreal Comedy, Slapstick, Episodic, Aliens, Love Triangle, Unrequited Love, Cohabitation, Heterosexual, Ensemble Cast, Tsundere, Male Protagonist, Parody, Shounen, Super Power, Family Life, Female Protagonist, Urban Fantasy, Youkai, Tomboy, Shrine Maiden, Yandere, Meta, Gender Bending, Crossdressing, Time Manipulation, Animals, Shapeshifting, Snowscape, Tennis",FINISHED,David Production,FALL,2022,https://anilist.co/anime/143277
14837,Dragon Ball Z: Kami to Kami,Dragon Ball Z: Battle of Gods,ドラゴンボールZ: 神と神,MOVIE,1.0,85.0,MANGA,JP,False,72.0,72.0,66978,701,1,"Action, Adventure, Comedy, Sci-Fi","Shounen, Gods, Super Power, Martial Arts, Aliens, Urban Fantasy, Henshin, Male Protagonist, Primarily Male Cast, Primarily Adult Cast, Age Regression, CGI",FINISHED,Toei Animation,SPRING,2013,https://anilist.co/anime/14837
123802,Seijo no Maryoku wa Bannou desu,The Saint's Magic Power is Omnipotent,聖女の魔力は万能です,TV,12.0,24.0,LIGHT_NOVEL,JP,False,71.0,71.0,66808,1223,0,"Fantasy, Romance, Slice of Life","Female Protagonist, Isekai, Magic, Shoujo, Iyashikei, Primarily Adult Cast, Medicine, Heterosexual, Alchemy, Male Harem, Horticulture, Politics",FINISHED,diomedéa,SPRING,2021,https://anilist.co/anime/123802
168374,"Loop 7-kaime no Akuyaku Reijou wa, Moto Tekikoku de Jiyuu Kimama na Hanayome Seikatsu wo Mankitsu Suru",7th Time Loop: The Villainess Enjoys a Carefree Life Married to Her Worst Enemy!,ループ7回目の悪役令嬢は、元敵国で自由気ままな花嫁生活を満喫する,TV,12.0,24.0,LIGHT_NOVEL,JP,False,75.0,75.0,66800,1948,1,"Fantasy, Romance","Heterosexual, Royal Affairs, Foreign, Primarily Adult Cast, Time Loop, Female Protagonist, Reincarnation, Time Manipulation, Shoujo, Ojou-sama, Estranged Family, Marriage, Politics, Kuudere, Economics, Medicine, Tomboy, Alchemy, Swordplay, Horticulture, Urban, Villainess, Maids, War, Agriculture, Crossdressing",FINISHED,HORNETS,WINTER,2024,https://anilist.co/anime/168374
170695,Ore wa Subete wo [Parry] Suru: Gyaku Kanchigai no Sekai Saikyou wa Boukensha ni Naritai,I Parry Everything,俺は全てを【パリイ】する ～逆勘違いの世界最強は冒険者になりたい～,TV,12.0,25.0,LIGHT_NOVEL,JP,False,68.0,68.0,66636,1530,2,"Action, Adventure, Fantasy","Swordplay, Male Protagonist, Surreal Comedy, Coming of Age, Magic, Time Skip, War, Orphan, Dragons, Survival, Disability, Goblin",FINISHED,OLM,SUMMER,2024,https://anilist.co/anime/170695
172463,Jujutsu Kaisen: Shimetsu Kaiyuu,JUJUTSU KAISEN Season 3,呪術廻戦 死滅回游,TV,null,null,MANGA,JP,False,null,null,66628,724,7,"Action, Drama, Supernatural","Tragedy, Battle Royale, Urban Fantasy, Curses, Shounen, Super Power, Death Game, Exorcism, Survival, Urban, Gore, Primarily Teen Cast, Male Protagonist, Demons, Martial Arts, Gambling, Ensemble Cast, Swordplay, Acrobatics",NOT_YET_RELEASED,MAPPA,WINTER,2026,https://anilist.co/anime/172463
98449,Kujira no Kora wa Sajou ni Utau,Children of the Whales,クジラの子らは砂上に歌う,TV,12.0,24.0,MANGA,JP,False,69.0,69.0,66623,823,0,"Adventure, Drama, Fantasy, Mystery, Romance, Sci-Fi","Tragedy, Lost Civilization, Magic, Male Protagonist, Dystopian, Ships, Heterosexual, War, Conspiracy, Gore, Shoujo, Kuudere, Rural, Musical Theater, Suicide",FINISHED,J.C.STAFF,FALL,2017,https://anilist.co/anime/98449
20574,Hi Score Girl,Hi Score Girl,ハイスコアガール,TV,12.0,25.0,MANGA,JP,False,75.0,75.0,66598,1604,0,"Comedy, Drama, Romance","Video Games, Full CGI, Male Protagonist, Love Triangle, Urban, Ojou-sama, Heterosexual, Time Skip, Seinen, School, Tsundere, Slapstick, Primarily Child Cast, CGI",FINISHED,J.C.STAFF,SUMMER,2018,https://anilist.co/anime/20574
151639,Ninja Kamui,Ninja Kamui,Ninja Kamui,TV,13.0,23.0,ORIGINAL,JP,False,65.0,65.0,66593,1656,1,"Action, Adventure, Drama, Sci-Fi","Ninja, Revenge, Assassins, Male Protagonist, Gore, Tragedy, Primarily Adult Cast, CGI, Foreign, Cyborg, Super Robot, Anti-Hero, Urban, Crime, Tokusatsu, Cyberpunk, Henshin, Detective, Swordplay, Police, POV",FINISHED,E&H Production,WINTER,2024,https://anilist.co/anime/151639
175914,Yofukashi no Uta Season 2,Call of the Night Season 2,よふかしのうた Season 2,TV,12.0,23.0,MANGA,JP,False,83.0,83.0,66576,1760,11,"Comedy, Psychological, Romance, Slice of Life, Supernatural","Vampire, Urban Fantasy, Aromantic, Urban, Female Protagonist, Heterosexual, Male Protagonist, Coming of Age, Tragedy, Shounen, Age Gap, Hikikomori, Detective, LGBTQ+ Themes, Suicide, Yuri, Gyaru, Femboy, Bisexual",FINISHED,LIDENFILMS,SUMMER,2025,https://anilist.co/anime/175914
6211,Tokyo Magnitude 8.0,Tokyo Magnitude 8.0,東京マグニチュード8.0,TV,11.0,22.0,ORIGINAL,JP,False,77.0,77.0,66451,746,0,Drama,"Urban, Survival, Primarily Child Cast, Tragedy, Natural Disaster, Female Protagonist, Family Life, Post-Apocalyptic, Ghost, Rescue, Coming of Age, CGI, Military, Robots, School, Motorcycles, Eco-Horror",FINISHED,bones,SUMMER,2009,https://anilist.co/anime/6211
20704,Taimadou Gakuen 35 Shiken Shoutai,Anti-Magic Academy: The 35th Test Platoon,対魔導学園35試験小隊,TV,12.0,24.0,LIGHT_NOVEL,JP,False,64.0,64.0,66403,557,0,"Action, Ecchi, Fantasy, Romance","School, Magic, Military, Female Harem, Witch, Swordplay, CGI, Urban, Tsundere, Guns, Male Protagonist, Robots, Ensemble Cast, Henshin, Kuudere, Urban Fantasy, Elf, Demons, Amnesia, Meta",FINISHED,SILVER LINK.,FALL,2015,https://anilist.co/anime/20704
115740,Kamitachi ni Hirowareta Otoko,By the Grace of the Gods,神達に拾われた男,TV,12.0,24.0,LIGHT_NOVEL,JP,False,68.0,68.0,66328,1389,1,"Adventure, Fantasy, Slice of Life","Isekai, Magic, Found Family, Reincarnation, Work, Creature Taming, Male Protagonist, Iyashikei, Gods, Outdoor Activities, Nekomimi",FINISHED,Maho Film,FALL,2020,https://anilist.co/anime/115740
155963,Dosanko Gal wa Namara Menkoi,Hokkaido Gals Are Super Adorable!,道産子ギャルはなまらめんこい,TV,12.0,24.0,MANGA,JP,False,69.0,69.0,66320,1434,1,"Comedy, Romance, Slice of Life","Gyaru, Heterosexual, Male Protagonist, Snowscape, Love Triangle, Kuudere, Rural, Female Harem, School, Shounen, Nudity, Primarily Female Cast, Iyashikei, Tanned Skin, Tomboy",FINISHED,BLADE,WINTER,2024,https://anilist.co/anime/155963
141902,ONE PIECE FILM: RED,One Piece Film: Red,ONE PIECE FILM RED,MOVIE,1.0,115.0,MANGA,JP,False,78.0,78.0,66265,1895,0,"Action, Adventure, Comedy, Drama, Fantasy, Music","Tragedy, Idol, Augmented Reality, Suicide, Pirates, Musical Theater, Alternate Universe, Super Power, Shounen, Ensemble Cast, CGI, Skeleton, Ships",FINISHED,Toei Animation,SUMMER,2022,https://anilist.co/anime/141902
163263,Bungou Stray Dogs 5th Season,Bungo Stray Dogs 5,文豪ストレイドッグス 第5シーズン,TV,11.0,24.0,MANGA,JP,False,85.0,85.0,65875,2322,0,"Action, Comedy, Mystery, Supernatural","Crime, Urban Fantasy, Anti-Hero, Super Power, Conspiracy, Fugitive, Terrorism, Ensemble Cast, Detective, Tragedy, Vampire, Espionage, Time Manipulation, Urban, Mafia, Military, Primarily Adult Cast, Primarily Male Cast, Male Protagonist, Seinen, Classic Literature",FINISHED,bones,SUMMER,2023,https://anilist.co/anime/163263
18677,Yuusha ni Narenakatta Ore wa Shibushibu Shuushoku wo Ketsui Shimashita.,"I Couldn’t Become a Hero, So I Reluctantly Decided to Get a Job.",勇者になれなかった俺はしぶしぶ就職を決意しました。,TV,12.0,24.0,LIGHT_NOVEL,JP,False,64.0,64.0,65838,471,0,"Comedy, Ecchi, Fantasy, Romance","Magic, Work, Primarily Adult Cast, Nudity, Demons, Female Harem, Urban Fantasy, Kuudere, Konbini",FINISHED,Asread,FALL,2013,https://anilist.co/anime/18677
110733,Zombie Land Saga: Revenge,ZOMBIE LAND SAGA REVENGE,ゾンビランドサガ リベンジ,TV,12.0,24.0,ORIGINAL,JP,False,79.0,79.0,65812,1521,0,"Comedy, Music, Supernatural","Idol, Female Protagonist, Zombie, Primarily Female Cast, Surreal Comedy, Dancing, Historical, Parody, Work, Natural Disaster, Revenge, Monster Girl, Satire, CGI, Transgender, Oiran, Ensemble Cast, Time Skip, Rural, LGBTQ+ Themes, Episodic, Bar, Tragedy, Rakugo, Achronological Order, Swordplay, Aliens, Urban Fantasy",FINISHED,MAPPA,SPRING,2021,https://anilist.co/anime/110733
21769,"Yahari Ore no Seishun Love Come wa Machigatteiru. Zoku: Kitto, Onnanoko wa Osatou to Spice to Suteki na Nanika de Dekiteiru",My Teen Romantic Comedy SNAFU TOO! OVA,やはり俺の青春ラブコメはまちがっている。 続 「きっと、女の子はお砂糖とスパイスと素敵な何かでできている。」,OVA,1.0,24.0,LIGHT_NOVEL,JP,False,78.0,78.0,65757,668,0,"Comedy, Romance, Slice of Life","Male Protagonist, School, School Club, Table Tennis, Primarily Teen Cast, Heterosexual",FINISHED,feel.,FALL,2016,https://anilist.co/anime/21769
157397,Yumemiru Danshi wa Genjitsushugisha,The Dreaming Boy is a Realist,夢見る男子は現実主義者,TV,12.0,24.0,LIGHT_NOVEL,JP,False,65.0,65.0,65754,1490,1,"Comedy, Romance, Slice of Life","School, Heterosexual, Tsundere, Primarily Teen Cast, Male Protagonist, Kuudere, Female Harem, Gyaru, Coming of Age, Tomboy, Ojou-sama, Primarily Female Cast",FINISHED,Studio Gokumi,SUMMER,2023,https://anilist.co/anime/157397
17513,DIABOLIK LOVERS,Diabolik Lovers,DIABOLIK LOVERS,TV_SHORT,12.0,15.0,VISUAL_NOVEL,JP,False,45.0,45.0,65749,601,0,"Drama, Horror, Romance, Supernatural","Vampire, Female Protagonist, Primarily Male Cast, Bullying, Rape, Yandere, Ensemble Cast, Josei, School, Kuudere, Urban, Male Harem, Tsundere, Magic, Gore",FINISHED,ZEXCS,FALL,2013,https://anilist.co/anime/17513
182255,Sousou no Frieren 2nd Season,Frieren: Beyond Journey’s End Season 2,葬送のフリーレン 第２期,TV,null,null,MANGA,JP,False,null,null,65703,875,8,"Adventure, Drama, Fantasy","Travel, Elf, Iyashikei, Female Protagonist, Magic, Philosophy, Medieval, Found Family, Shounen, Aromantic, Asexual, Episodic",NOT_YET_RELEASED,MADHOUSE,WINTER,2026,https://anilist.co/anime/182255
7817,B Gata H Kei,Yamada's First Time: B Gata H Kei,B型H系,TV,12.0,24.0,MANGA,JP,False,64.0,64.0,65636,528,1,"Comedy, Ecchi, Romance","Female Protagonist, School, Tsundere, Photography, Seinen, Coming of Age, Nudity, Parody, Ojou-sama, Heterosexual, Gods",FINISHED,Hal Film Maker,SPRING,2010,https://anilist.co/anime/7817
154967,Seishun Buta Yarou wa Odekake Sister no Yume wo Minai,Rascal Does Not Dream of a Sister Venturing Out,青春ブタ野郎はおでかけシスターの夢を見ない,MOVIE,1.0,73.0,LIGHT_NOVEL,JP,False,79.0,79.0,65615,1219,1,"Drama, Psychological, Supernatural","Female Protagonist, Rehabilitation, Coming of Age, Male Protagonist, Primarily Female Cast, Primarily Teen Cast, Urban Fantasy, Family Life, School, Heterosexual, Trains, Idol, Tsundere, CGI, Acting, Kuudere",FINISHED,CloverWorks,SPRING,2023,https://anilist.co/anime/154967
13667,ROAD TO NINJA: NARUTO THE MOVIE,Road to Ninja: Naruto the Movie,ROAD TO NINJA -NARUTO THE MOVIE-,MOVIE,1.0,109.0,MANGA,JP,False,74.0,74.0,65574,592,0,"Action, Adventure","Shounen, Ninja, Alternate Universe, Super Power, Male Protagonist, Female Protagonist, Isekai, Family Life",FINISHED,Studio Pierrot,SUMMER,2012,https://anilist.co/anime/13667
154459,"Keikenzumi na Kimi to, Keiken Zero na Ore ga, Otsukiai suru Hanashi.",Our Dating Story: The Experienced You and The Inexperienced Me,経験済みなキミと、経験ゼロなオレが、お付き合いする話。,TV,12.0,24.0,LIGHT_NOVEL,JP,False,66.0,66.0,65449,1343,2,Romance,"Heterosexual, Gyaru, Love Triangle, Primarily Teen Cast, Twins, Male Protagonist, School, Coming of Age, Airsoft, Video Games, Gambling",FINISHED,ENGI,FALL,2023,https://anilist.co/anime/154459
14829,Fate/kaleid liner Prisma☆Illya,Fate/kaleid liner Prisma☆Illya,Fate/kaleid liner プリズマ☆イリヤ,ONA,10.0,24.0,MANGA,JP,False,67.0,67.0,65381,638,1,"Action, Comedy, Ecchi, Fantasy, Mahou Shoujo","Magic, Primarily Female Cast, Female Protagonist, Cute Girls Doing Cute Things, Henshin, Anthropomorphism, Mythology, Urban, Urban Fantasy, Spearplay, Body Swapping, Dissociative Identities, Shounen, Adoption, Butler, Ojou-sama, Kuudere, Nudity, Archery, Swordplay, Yuri, Nekomimi, School, Isekai, Meta, Maids",FINISHED,SILVER LINK.,SUMMER,2013,https://anilist.co/anime/14829
20047,Sakura Trick,Sakura Trick,桜Trick,TV,12.0,24.0,MANGA,JP,False,66.0,66.0,65348,774,0,"Comedy, Romance, Slice of Life","Yuri, Primarily Female Cast, Cute Girls Doing Cute Things, Female Protagonist, Primarily Teen Cast, School, LGBTQ+ Themes, Love Triangle, Kuudere, Seinen, Coming of Age",FINISHED,Studio DEEN,WINTER,2014,https://anilist.co/anime/20047
16918,Gin no Saji,Silver Spoon,銀の匙,TV,11.0,24.0,MANGA,JP,False,79.0,79.0,65342,1267,2,"Comedy, Slice of Life","Coming of Age, School, Rural, Agriculture, Food, Primarily Teen Cast, Educational, Animals, Philosophy, School Club, Male Protagonist, Environmental, Shounen, Baseball, Chibi, Rehabilitation, Twins",FINISHED,A-1 Pictures,SUMMER,2013,https://anilist.co/anime/16918
170732,Dungeon ni Deai wo Motomeru no wa Machigatteiru Darou ka V: Houjou no Megami-hen,Is It Wrong To Try To Pick Up Girls in a Dungeon? V,ダンジョンに出会いを求めるのは間違っているだろうかⅤ 豊穣の女神篇,ONA,15.0,24.0,LIGHT_NOVEL,JP,False,79.0,79.0,65214,1728,5,"Action, Adventure, Comedy, Fantasy, Romance","Gods, Mythology, Male Protagonist, Memory Manipulation, Dungeon, Medieval, Ensemble Cast, Love Triangle, Magic, Female Harem, Primarily Female Cast, Kemonomimi, Yandere, Elf, Gore, Swordplay, Chuunibyou",FINISHED,J.C.STAFF,FALL,2024,https://anilist.co/anime/170732
98505,Princess Principal,Princess Principal,プリンセス・プリンシパル,TV,12.0,24.0,ORIGINAL,JP,False,75.0,75.0,65158,1394,0,"Action, Adventure, Sci-Fi","Espionage, Steampunk, Female Protagonist, Foreign, Primarily Female Cast, Achronological Order, Suicide, LGBTQ+ Themes, Episodic, Urban Fantasy, Historical, Yuri, Boarding School, Primarily Teen Cast, Guns, Assassins, Trains, Anti-Hero, Kuudere, School",FINISHED,Studio 3Hz,SUMMER,2017,https://anilist.co/anime/98505
154391,"Jitsu wa Ore, Saikyou Deshita?",Am I Actually the Strongest?,実は俺、最強でした？,TV,12.0,23.0,LIGHT_NOVEL,JP,False,64.0,64.0,65100,1326,2,"Comedy, Fantasy, Romance","Reincarnation, Magic, Isekai, Kemonomimi, Rehabilitation, Family Life, Male Protagonist, Hikikomori, Henshin, Superhero, Conspiracy, Female Harem, Demons, Revenge, Time Skip, Age Regression, Gods, Yandere, Snowscape, Skeleton, Clone",FINISHED,Staple Entertainment,SUMMER,2023,https://anilist.co/anime/154391
101361,Tenrou: Sirius the Jaeger,Sirius the Jaeger,天狼 Sirius the Jaeger,TV,12.0,24.0,ORIGINAL,JP,False,68.0,68.0,65091,602,0,"Action, Supernatural","Vampire, Revenge, Werewolf, Urban Fantasy, Primarily Male Cast, Primarily Adult Cast, Male Protagonist, Guns, Gore, Military, Foreign, Historical",FINISHED,P.A.WORKS,SUMMER,2018,https://anilist.co/anime/101361
21296,Zutto Mae kara Suki deshita.: Kokuhaku Jikkou Iinkai,I've Always Liked You,ずっと前から好きでした。～告白実行委員会～,MOVIE,1.0,63.0,OTHER,JP,False,70.0,70.0,65089,631,0,"Drama, Romance, Slice of Life","Heterosexual, Primarily Teen Cast, School, Love Triangle, Female Protagonist, Ensemble Cast, Male Protagonist",FINISHED,Qualia Animation,SPRING,2016,https://anilist.co/anime/21296
100178,Liz to Aoi Tori,Liz and the Blue Bird,リズと青い鳥,MOVIE,1.0,90.0,OTHER,JP,False,83.0,83.0,65080,3968,0,"Drama, Music, Slice of Life","Coming of Age, Yuri, Female Protagonist, Band, Primarily Female Cast, Fairy Tale, Unrequited Love, Classical Music, School Club, Primarily Teen Cast, LGBTQ+ Themes, School",FINISHED,Kyoto Animation,SPRING,2018,https://anilist.co/anime/100178
552,Digimon Adventure,Digimon: Digital Monsters,デジモンアドベンチャー,TV,54.0,23.0,ORIGINAL,JP,False,75.0,75.0,65058,2050,2,"Action, Adventure, Comedy, Drama, Fantasy, Sci-Fi","Isekai, Virtual World, Coming of Age, Primarily Child Cast, Ensemble Cast, Artificial Intelligence, Kaiju, Kids, Proxy Battle, Henshin, Animals, Dinosaurs, Cosmic Horror, Angels, Anthropomorphism, Family Life, Time Skip, Primarily Animal Cast, Male Protagonist, Dragons, Demons, Adoption, Creature Taming",FINISHED,Toei Animation,SPRING,1999,https://anilist.co/anime/552
104463,Toaru Kagaku no Accelerator,A Certain Scientific Accelerator,とある科学の一方通行【アクセラレータ】,TV,12.0,24.0,MANGA,JP,False,70.0,70.0,65011,855,1,"Action, Sci-Fi","Anti-Hero, Super Power, Necromancy, Urban Fantasy, Crime, Conspiracy, Male Protagonist, Shounen, Magic, Military, Robots, Artificial Intelligence, Gore, Guns, School",FINISHED,J.C.STAFF,SUMMER,2019,https://anilist.co/anime/104463
20984,Okusama ga Seitokaichou!,My Wife is the Student Council President,おくさまが生徒会長!,TV_SHORT,12.0,8.0,MANGA,JP,False,61.0,61.0,64995,495,0,"Comedy, Ecchi, Romance","Nudity, Heterosexual, Seinen, School, Male Protagonist, Tsundere, School Club, Female Harem, Crossdressing",FINISHED,Seven,SUMMER,2015,https://anilist.co/anime/20984
131548,Akebi-chan no Sailor Fuku,Akebi’s Sailor Uniform,明日ちゃんのセーラー服,TV,12.0,24.0,MANGA,JP,False,75.0,75.0,64951,1470,0,Slice of Life,"Female Protagonist, Cute Girls Doing Cute Things, Primarily Female Cast, School, Iyashikei, Rural, Primarily Teen Cast, Coming of Age, Ensemble Cast, Episodic, Yuri, LGBTQ+ Themes, Seinen, Family Life, Primarily Child Cast, Boarding School, School Club, Slapstick, Cheerleading, Swimming, Tennis, Tomboy, Volleyball, Fishing, Photography, Badminton, Basketball, Body Image, Dancing",FINISHED,CloverWorks,WINTER,2022,https://anilist.co/anime/131548
